Ano_0,Ano_1
1507.9293,1507.9293
1562.8356,1562.8356
1583.6646,1583.6646
1591.5121,1591.5121
1650.3876,1650.3876
1618.7612,1618.7612
1593.4042,1593.4042
1554.1815,1554.1815
1545.5349,1545.5349
1743.833,1743.833
1785.8296,1785.8296
1775.8588,1775.8588
1720.2501,1720.2501
1545.0826,1545.0826
1445.1013,1445.1013
1382.5461,1382.5461
1281.452,1281.452
1248.7462,1248.7462
1202.2805,1202.2805
1172.4758,1172.4758
1164.7806,1164.7806
1186.6241,1186.6241
1255.0181,1255.0181
1342.4623,1342.4623
1394.5806,1394.5806
1436.81,1436.81
1415.471,1415.471
1408.7484,1408.7484
1488.6302,1488.6302
1460.1862,1460.1862
1361.3296,1361.3296
1339.2683,1339.2683
1377.7404,1377.7404
1624.4193,1624.4193
1596.5966,1596.5966
1504.4513,1504.4513
1437.9982,1437.9982
1334.4017,1334.4017
1249.4998,1249.4998
1202.1755,1202.1755
1173.308,1173.308
1189.9829,1189.9829
1236.4825,1236.4825
1304.155,1304.155
1355.8053,1355.8053
1489.6935,1489.6935
1563.4607,1563.4607
1633.7218,1633.7218
1649.398,1649.398
1635.9956,1635.9956
1633.227,1633.227
1574.908,1574.908
1611.705,1611.705
1543.8335,1543.8335
1508.9967,1508.9967
1479.8513,1479.8513
1513.033,1513.033
1725.5872,1725.5872
1730.1492,1730.1492
1633.3096,1633.3096
1530.2195,1530.2195
1414.3362,1414.3362
1293.4065,1293.4065
1272.7982,1272.7982
1247.0044,1247.0044
1261.3342,1261.3342
1296.1268,1296.1268
1317.8179,1317.8179
1368.5394,1368.5394
1500.1489,1500.1489
1552.7421,1552.7421
1632.5526,1632.5526
1667.9978,1667.9978
1705.9608,1705.9608
1700.2589,1700.2589
1664.2274,1664.2274
1676.6725,1676.6725
1634.5286,1634.5286
1585.468,1585.468
1548.1848,1548.1848
1539.9731,1539.9731
1750.5546,1750.5546
1750.2412,1750.2412
1649.5125,1649.5125
1547.0533,1547.0533
1448.1677,1448.1677
1302.8275,1302.8275
1275.9182,1275.9182
1246.0516,1246.0516
1267.7722,1267.7722
1308.7539,1308.7539
1325.4255,1325.4255
1377.8353,1377.8353
1511.5809,1511.5809
1575.9471,1575.9471
1646.1111,1646.1111
1672.3866,1672.3866
1680.2485,1680.2485
1674.5771,1674.5771
1657.7522,1657.7522
1641.3177,1641.3177
1613.911,1613.911
1553.2085,1553.2085
1517.311,1517.311
1499.7655,1499.7655
1709.0571,1709.0571
1716.017,1716.017
1609.2349,1609.2349
1500.228,1500.228
1305.1985,1305.1985
1206.6931,1206.6931
1167.2341,1167.2341
1141.9452,1141.9452
1148.6538,1148.6538
1165.604,1165.604
1243.9858,1243.9858
1302.4807,1302.4807
1368.1381,1368.1381
1427.3319,1427.3319
1491.3115,1491.3115
1560.1029,1560.1029
1624.1343,1624.1343
1668.3606,1668.3606
1667.4098,1667.4098
1654.4186,1654.4186
1620.4475,1620.4475
1577.5901,1577.5901
1529.9752,1529.9752
1553.1527,1553.1527
1747.0128,1747.0128
1753.0625,1753.0625
1640.3958,1640.3958
1518.7279,1518.7279
1407.5085,1407.5085
1274.6722,1274.6722
1214.0857,1214.0857
1195.449,1195.449
1202.9155,1202.9155
1214.4177,1214.4177
1257.0958,1257.0958
1305.3375,1305.3375
1385.5125,1385.5125
1467.8533,1467.8533
1512.3162,1512.3162
1575.8915,1575.8915
1605.3109,1605.3109
1657.6858,1657.6858
1690.8232,1690.8232
1682.0315,1682.0315
1649.995,1649.995
1651.2507,1651.2507
1617.7859,1617.7859
1606.2831,1606.2831
1899.1276,1899.1276
1965.7653,1965.7653
1869.3611,1869.3611
1692.1852,1692.1852
1526.9341,1526.9341
1386.4554,1386.4554
1338.167,1338.167
1317.8182,1317.8182
1311.0851,1311.0851
1329.6792,1329.6792
1339.079,1339.079
1385.1023,1385.1023
1512.9034,1512.9034
1562.8767,1562.8767
1597.4342,1597.4342
1646.3411,1646.3411
1803.7538,1803.7538
1799.9728,1799.9728
1803.1948,1803.1948
1742.2979,1742.2979
1687.3237,1687.3237
1637.1091,1637.1091
1599.7437,1599.7437
1571.4565,1571.4565
1778.6963,1778.6963
1783.5208,1783.5208
1702.1582,1702.1582
1591.9053,1591.9053
1476.4342,1476.4342
1366.5969,1366.5969
1324.7184,1324.7184
1312.6072,1312.6072
1299.2823,1299.2823
1348.2894,1348.2894
1365.7189,1365.7189
1410.1437,1410.1437
1520.7273,1520.7273
1570.7207,1570.7207
1705.4637,1705.4637
1762.91,1762.91
1797.3567,1797.3567
1801.0054,1801.0054
1926.1008,1926.1008
1856.7969,1856.7969
1783.5845,1783.5845
1763.8258,1763.8258
1680.3317,1680.3317
1664.5879,1664.5879
1872.3337,1872.3337
1946.47,1946.47
1795.54,1795.54
1669.0737,1669.0737
1481.2866,1481.2866
1349.2963,1349.2963
1275.6445,1275.6445
1244.653,1244.653
1276.0065,1276.0065
1351.4866,1351.4866
1363.0475,1363.0475
1425.6171,1425.6171
1521.5876,1521.5876
1621.2526,1621.2526
1804.3583,1804.3583
1872.9341,1872.9341
1891.7312,1891.7312
1830.014,1830.014
1852.0947,1852.0947
1756.7979,1756.7979
1680.1521,1680.1521
1615.6499,1615.6499
1582.7023,1582.7023
1577.1655,1577.1655
1731.4119,1731.4119
1739.5055,1739.5055
1610.4333,1610.4333
1495.9478,1495.9478
1369.0245,1369.0245
1254.6293,1254.6293
1182.845,1182.845
1169.0703,1169.0703
1170.4867,1170.4867
1172.5834,1172.5834
1193.8374,1193.8374
1225.7037,1225.7037
1293.7883,1293.7883
1358.5961,1358.5961
1436.7151,1436.7151
1496.0411,1496.0411
1555.8435,1555.8435
1559.8165,1559.8165
1580.9695,1580.9695
1540.6453,1540.6453
1513.6805,1513.6805
1502.2156,1502.2156
1475.8502,1475.8502
1486.3864,1486.3864
1677.4158,1677.4158
1661.4778,1661.4778
1554.4811,1554.4811
1457.402,1457.402
1393.9965,1393.9965
1274.353,1274.353
1189.7799,1189.7799
1148.5701,1148.5701
1128.112,1128.112
1115.4403,1115.4403
1098.5486,1098.5486
1098.724,1098.724
1132.911,1132.911
1203.7595,1203.7595
1246.6903,1246.6903
1265.4221,1265.4221
1297.3263,1297.3263
1341.4465,1341.4465
1394.926,1394.926
1359.3802,1359.3802
1340.1072,1340.1072
1342.5602,1342.5602
1323.6849,1323.6849
1378.739,1378.739
1628.5131,1628.5131
1670.9481,1670.9481
1609.5609,1609.5609
1519.4172,1519.4172
1412.8695,1412.8695
1291.4181,1291.4181
1234.5332,1234.5332
1175.7908,1175.7908
1161.875,1161.875
1141.0261,1141.0261
1128.8107,1128.8107
1126.4839,1126.4839
1163.4951,1163.4951
1254.6481,1254.6481
1300.6829,1300.6829
1371.6776,1371.6776
1421.4512,1421.4512
1443.3865,1443.3865
1428.4253,1428.4253
1533.1743,1533.1743
1520.0054,1520.0054
1478.4753,1478.4753
1423.4646,1423.4646
1447.6243,1447.6243
1704.7932,1704.7932
1755.088,1755.088
1669.9294,1669.9294
1510.7487,1510.7487
1287.748,1287.748
1190.9484,1190.9484
1154.1888,1154.1888
1111.2318,1111.2318
1131.2625,1131.2625
1165.2234,1165.2234
1225.9629,1225.9629
1289.8572,1289.8572
1374.2682,1374.2682
1408.1464,1408.1464
1481.7026,1481.7026
1547.8643,1547.8643
1619.863,1619.863
1631.0651,1631.0651
1592.5784,1592.5784
1612.8953,1612.8953
1553.8027,1553.8027
1504.1906,1504.1906
1466.337,1466.337
1489.5873,1489.5873
1701.9844,1701.9844
1708.004,1708.004
1538.7933,1538.7933
1438.4131,1438.4131
1294.2021,1294.2021
1209.9843,1209.9843
1165.2534,1165.2534
1135.6375,1135.6375
1153.1189,1153.1189
1187.2128,1187.2128
1246.2195,1246.2195
1298.961,1298.961
1398.3287,1398.3287
1456.1366,1456.1366
1498.4429,1498.4429
1516.7632,1516.7632
1522.5345,1522.5345
1497.3684,1497.3684
1475.8495,1475.8495
1473.4884,1473.4884
1450.948,1450.948
1427.5154,1427.5154
1416.8419,1416.8419
1455.1537,1455.1537
1620.1212,1620.1212
1613.0643,1613.0643
1493.6824,1493.6824
1415.3173,1415.3173
1254.5544,1254.5544
1179.2227,1179.2227
1143.6753,1143.6753
1130.7395,1130.7395
1141.3666,1141.3666
1172.7323,1172.7323
1232.6309,1232.6309
1284.3567,1284.3567
1333.1006,1333.1006
1378.3679,1378.3679
1450.743,1450.743
1474.3628,1474.3628
1481.1578,1481.1578
1475.8102,1475.8102
1458.7565,1458.7565
1465.401,1465.401
1453.9283,1453.9283
1444.7681,1444.7681
1432.769,1432.769
1456.8652,1456.8652
1622.3491,1622.3491
1614.392,1614.392
1500.1642,1500.1642
1413.565,1413.565
1254.6354,1254.6354
1181.2771,1181.2771
1146.2855,1146.2855
1137.4456,1137.4456
1147.0444,1147.0444
1182.0765,1182.0765
1239.9478,1239.9478
1284.7343,1284.7343
1350.4097,1350.4097
1436.6681,1436.6681
1480.3439,1480.3439
1510.9507,1510.9507
1531.4664,1531.4664
1547.4633,1547.4633
1517.4393,1517.4393
1530.8458,1530.8458
1494.3916,1494.3916
1479.0293,1479.0293
1455.1692,1455.1692
1472.9792,1472.9792
1647.9218,1647.9218
1636.3982,1636.3982
1523.2244,1523.2244
1437.7491,1437.7491
1307.1014,1307.1014
1214.9224,1214.9224
1171.8357,1171.8357
1142.9335,1142.9335
1153.7678,1153.7678
1180.0557,1180.0557
1238.1858,1238.1858
1308.4681,1308.4681
1396.6184,1396.6184
1501.1295,1501.1295
1539.8208,1539.8208
1562.109,1562.109
1579.1536,1579.1536
1584.9712,1584.9712
1551.5625,1551.5625
1570.3274,1570.3274
1539.2083,1539.2083
1495.31,1495.31
1479.2875,1479.2875
1488.821,1488.821
1670.8446,1670.8446
1661.0037,1661.0037
1547.0962,1547.0962
1451.8754,1451.8754
1359.6885,1359.6885
1242.5577,1242.5577
1178.6012,1178.6012
1154.1002,1154.1002
1150.6515,1150.6515
1167.8412,1167.8412
1194.3313,1194.3313
1222.4698,1222.4698
1281.8657,1281.8657
1349.4253,1349.4253
1376.7379,1376.7379
1400.665,1400.665
1450.8607,1450.8607
1462.1722,1462.1722
1422.9371,1422.9371
1402.9133,1402.9133
1404.8392,1404.8392
1395.644,1395.644
1393.5208,1393.5208
1416.842,1416.842
1590.6459,1590.6459
1573.6666,1573.6666
1466.3312,1466.3312
1363.1875,1363.1875
1277.681,1277.681
1196.0427,1196.0427
1156.2239,1156.2239
1150.3174,1150.3174
1162.0356,1162.0356
1209.0615,1209.0615
1265.727,1265.727
1310.4441,1310.4441
1395.5892,1395.5892
1457.6587,1457.6587
1496.8066,1496.8066
1508.8019,1508.8019
1523.8722,1523.8722
1523.2836,1523.2836
1516.7037,1516.7037
1526.6084,1526.6084
1505.9371,1505.9371
1485.9928,1485.9928
1444.6442,1444.6442
1461.827,1461.827
1647.1241,1647.1241
1658.0162,1658.0162
1539.584,1539.584
1436.7262,1436.7262
1302.1448,1302.1448
1213.2721,1213.2721
1170.3943,1170.3943
1153.0533,1153.0533
1167.2107,1167.2107
1207.4932,1207.4932
1263.9888,1263.9888
1297.6624,1297.6624
1382.1682,1382.1682
1453.1434,1453.1434
1514.3202,1514.3202
1557.7327,1557.7327
1579.8269,1579.8269
1594.6665,1594.6665
1560.449,1560.449
1612.6827,1612.6827
1577.3156,1577.3156
1531.9015,1531.9015
1506.9546,1506.9546
1515.5194,1515.5194
1719.2509,1719.2509
1706.9752,1706.9752
1606.5708,1606.5708
1473.4381,1473.4381
1365.5946,1365.5946
1257.5945,1257.5945
1221.3179,1221.3179
1163.5748,1163.5748
1170.8359,1170.8359
1239.8096,1239.8096
1307.8296,1307.8296
1350.7455,1350.7455
1426.5953,1426.5953
1497.1436,1497.1436
1566.1106,1566.1106
1606.6873,1606.6873
1662.6653,1662.6653
1719.7021,1719.7021
1695.4343,1695.4343
1810.6058,1810.6058
1767.0808,1767.0808
1676.6587,1676.6587
1603.357,1603.357
1612.5659,1612.5659
1829.3147,1829.3147
1815.7285,1815.7285
1707.6833,1707.6833
1581.6306,1581.6306
1476.6344,1476.6344
1351.539,1351.539
1292.9275,1292.9275
1228.7773,1228.7773
1260.2056,1260.2056
1312.4113,1312.4113
1344.1338,1344.1338
1401.9868,1401.9868
1505.4052,1505.4052
1589.5421,1589.5421
1667.6423,1667.6423
1721.5897,1721.5897
1789.4469,1789.4469
1823.6996,1823.6996
1801.1041,1801.1041
1882.7358,1882.7358
1789.0009,1789.0009
1721.6692,1721.6692
1678.6678,1678.6678
1680.0233,1680.0233
1882.3916,1882.3916
1818.1008,1818.1008
1696.3522,1696.3522
1601.219,1601.219
1501.4309,1501.4309
1381.9424,1381.9424
1336.3757,1336.3757
1260.9283,1260.9283
1262.7798,1262.7798
1265.9528,1265.9528
1265.9509,1265.9509
1276.9606,1276.9606
1329.2672,1329.2672
1408.8491,1408.8491
1451.7782,1451.7782
1494.3339,1494.3339
1546.6694,1546.6694
1577.4963,1577.4963
1543.3966,1543.3966
1565.8281,1565.8281
1461.7738,1461.7738
1415.6619,1415.6619
1414.1294,1414.1294
1480.7715,1480.7715
1685.5719,1685.5719
1655.9065,1655.9065
1548.9352,1548.9352
1425.6046,1425.6046
1385.0342,1385.0342
1281.9031,1281.9031
1216.0336,1216.0336
1157.2236,1157.2236
1135.4095,1135.4095
1119.4073,1119.4073
1107.521,1107.521
1107.3838,1107.3838
1139.2772,1139.2772
1208.3918,1208.3918
1238.2803,1238.2803
1259.7954,1259.7954
1324.4215,1324.4215
1341.3098,1341.3098
1301.706,1301.706
1376.6951,1376.6951
1354.387,1354.387
1331.6475,1331.6475
1316.0631,1316.0631
1386.0466,1386.0466
1653.901,1653.901
1637.4032,1637.4032
1564.9404,1564.9404
1495.5206,1495.5206
1430.6942,1430.6942
1291.4166,1291.4166
1210.6663,1210.6663
1150.6488,1150.6488
1163.5055,1163.5055
1201.6252,1201.6252
1267.7377,1267.7377
1320.148,1320.148
1384.4259,1384.4259
1440.8604,1440.8604
1523.4329,1523.4329
1549.6489,1549.6489
1588.3503,1588.3503
1622.7273,1622.7273
1596.1707,1596.1707
1649.3009,1649.3009
1605.2424,1605.2424
1548.567,1548.567
1508.966,1508.966
1555.7421,1555.7421
1763.9282,1763.9282
1733.8066,1733.8066
1637.1141,1637.1141
1491.6857,1491.6857
1515.1267,1515.1267
1407.4816,1407.4816
1367.8478,1367.8478
1328.574,1328.574
1345.7073,1345.7073
1396.1365,1396.1365
1394.3802,1394.3802
1457.1371,1457.1371
1549.9365,1549.9365
1622.6901,1622.6901
1728.7462,1728.7462
1798.114,1798.114
1844.8925,1844.8925
1878.4951,1878.4951
1855.7239,1855.7239
1897.1123,1897.1123
1813.5178,1813.5178
1742.101,1742.101
1684.9303,1684.9303
1667.985,1667.985
1876.0968,1876.0968
1894.6554,1894.6554
1810.5427,1810.5427
1785.9841,1785.9841
1572.968,1572.968
1448.0127,1448.0127
1393.241,1393.241
1336.1178,1336.1178
1324.479,1324.479
1345.5454,1345.5454
1364.1274,1364.1274
1429.6688,1429.6688
1525.088,1525.088
1601.1735,1601.1735
1731.0707,1731.0707
1785.7628,1785.7628
1840.1605,1840.1605
1850.7806,1850.7806
1850.5275,1850.5275
1868.4143,1868.4143
1799.0935,1799.0935
1745.6958,1745.6958
1561.625,1561.625
1552.9877,1552.9877
1757.6273,1757.6273
1743.0795,1743.0795
1639.5123,1639.5123
1538.2208,1538.2208
1469.6768,1469.6768
1367.0789,1367.0789
1313.4218,1313.4218
1251.2136,1251.2136
1238.7021,1238.7021
1250.5588,1250.5588
1249.7484,1249.7484
1257.1417,1257.1417
1308.658,1308.658
1378.0006,1378.0006
1439.7438,1439.7438
1464.6405,1464.6405
1473.8156,1473.8156
1440.2322,1440.2322
1383.0309,1383.0309
1389.3146,1389.3146
1365.4792,1365.4792
1365.892,1365.892
1364.3115,1364.3115
1434.3468,1434.3468
1596.3159,1596.3159
1555.0178,1555.0178
1457.6986,1457.6986
1364.2513,1364.2513
1310.1111,1310.1111
1232.3348,1232.3348
1181.3558,1181.3558
1151.2986,1151.2986
1130.1611,1130.1611
1111.6632,1111.6632
1095.7324,1095.7324
1098.1843,1098.1843
1130.1051,1130.1051
1192.1389,1192.1389
1220.8579,1220.8579
1230.7212,1230.7212
1227.0128,1227.0128
1209.5176,1209.5176
1185.8773,1185.8773
1167.2834,1167.2834
1160.6849,1160.6849
1163.9211,1163.9211
1192.74,1192.74
1309.4795,1309.4795
1424.8741,1424.8741
1448.6881,1448.6881
1404.74,1404.74
1327.4861,1327.4861
1221.8909,1221.8909
1128.3284,1128.3284
1122.1532,1122.1532
1112.586,1112.586
1139.4663,1139.4663
1189.0166,1189.0166
1265.0,1265.0
1323.5533,1323.5533
1395.1558,1395.1558
1470.1942,1470.1942
1518.2651,1518.2651
1543.4247,1543.4247
1544.1321,1544.1321
1511.832,1511.832
1460.6736,1460.6736
1502.7307,1502.7307
1445.6943,1445.6943
1431.2874,1431.2874
1422.904,1422.904
1491.4493,1491.4493
1644.5819,1644.5819
1627.6086,1627.6086
1514.7094,1514.7094
1392.206,1392.206
1254.4349,1254.4349
1180.4755,1180.4755
1148.615,1148.615
1098.5275,1098.5275
1110.6366,1110.6366
1147.7538,1147.7538
1218.1583,1218.1583
1265.5548,1265.5548
1318.3678,1318.3678
1373.2919,1373.2919
1433.6154,1433.6154
1477.7877,1477.7877
1537.5673,1537.5673
1554.4348,1554.4348
1511.8171,1511.8171
1583.2643,1583.2643
1541.1909,1541.1909
1505.143,1505.143
1487.9972,1487.9972
1539.6396,1539.6396
1714.2493,1714.2493
1699.4998,1699.4998
1550.0364,1550.0364
1421.2106,1421.2106
1288.9502,1288.9502
1175.4183,1175.4183
1144.0767,1144.0767
1105.7382,1105.7382
1122.6404,1122.6404
1168.6171,1168.6171
1234.8242,1234.8242
1276.7256,1276.7256
1328.8616,1328.8616
1399.6437,1399.6437
1463.6376,1463.6376
1502.1146,1502.1146
1541.815,1541.815
1566.3737,1566.3737
1552.7552,1552.7552
1606.9336,1606.9336
1565.9246,1565.9246
1534.8768,1534.8768
1512.2576,1512.2576
1557.2379,1557.2379
1766.7739,1766.7739
1746.2599,1746.2599
1582.0022,1582.0022
1446.766,1446.766
1268.3176,1268.3176
1168.7495,1168.7495
1128.4744,1128.4744
1130.0205,1130.0205
1146.7968,1146.7968
1190.3688,1190.3688
1255.582,1255.582
1303.4943,1303.4943
1376.3396,1376.3396
1439.9381,1439.9381
1519.649,1519.649
1548.2363,1548.2363
1532.5785,1532.5785
1496.9598,1496.9598
1491.648,1491.648
1452.7222,1452.7222
1433.569,1433.569
1426.1863,1426.1863
1415.231,1415.231
1470.2229,1470.2229
1604.9844,1604.9844
1584.9628,1584.9628
1480.7747,1480.7747
1395.547,1395.547
1253.9504,1253.9504
1158.957,1158.957
1121.1034,1121.1034
1104.4779,1104.4779
1116.402,1116.402
1179.4976,1179.4976
1233.9353,1233.9353
1274.5309,1274.5309
1325.6948,1325.6948
1389.5577,1389.5577
1472.0094,1472.0094
1477.3794,1477.3794
1487.1018,1487.1018
1455.6294,1455.6294
1471.9636,1471.9636
1439.5698,1439.5698
1432.5092,1432.5092
1437.1416,1437.1416
1427.9827,1427.9827
1484.3296,1484.3296
1613.3008,1613.3008
1590.5527,1590.5527
1495.7881,1495.7881
1406.9768,1406.9768
1267.7976,1267.7976
1165.5995,1165.5995
1125.1458,1125.1458
1124.7994,1124.7994
1137.1421,1137.1421
1178.9229,1178.9229
1235.1997,1235.1997
1293.2627,1293.2627
1346.5631,1346.5631
1403.7639,1403.7639
1511.0079,1511.0079
1525.0686,1525.0686
1507.687,1507.687
1484.2734,1484.2734
1522.2671,1522.2671
1488.1047,1488.1047
1452.9081,1452.9081
1444.8516,1444.8516
1436.3689,1436.3689
1511.5784,1511.5784
1644.1768,1644.1768
1618.0782,1618.0782
1509.8376,1509.8376
1412.1107,1412.1107
1269.6875,1269.6875
1188.0444,1188.0444
1138.9807,1138.9807
1130.9015,1130.9015
1128.9355,1128.9355
1142.8033,1142.8033
1166.938,1166.938
1201.1929,1201.1929
1237.3993,1237.3993
1301.507,1301.507
1359.9901,1359.9901
1385.6196,1385.6196
1389.2601,1389.2601
1365.599,1365.599
1389.867,1389.867
1351.4546,1351.4546
1338.085,1338.085
1336.9761,1336.9761
1345.7455,1345.7455
1464.02,1464.02
1561.304,1561.304
1513.096,1513.096
1411.9224,1411.9224
1327.4542,1327.4542
1237.906,1237.906
1134.5176,1134.5176
1069.0621,1069.0621
1045.0159,1045.0159
1031.0475,1031.0475
1012.0497,1012.0497
1025.3234,1025.3234
1036.2299,1036.2299
1060.5294,1060.5294
1136.0039,1136.0039
1180.146,1180.146
1202.262,1202.262
1230.3726,1230.3726
1222.7529,1222.7529
1232.7438,1232.7438
1212.9136,1212.9136
1201.0363,1201.0363
1205.9199,1205.9199
1242.5322,1242.5322
1393.463,1393.463
1509.8782,1509.8782
1495.9814,1495.9814
1405.4924,1405.4924
1307.8168,1307.8168
1193.6599,1193.6599
1115.4061,1115.4061
1074.2312,1074.2312
1057.489,1057.489
1069.7258,1069.7258
1099.6761,1099.6761
1163.5406,1163.5406
1236.3445,1236.3445
1303.9115,1303.9115
1362.9625,1362.9625
1418.2351,1418.2351
1455.3091,1455.3091
1485.333,1485.333
1479.2673,1479.2673
1515.2767,1515.2767
1486.9729,1486.9729
1457.4598,1457.4598
1442.6,1442.6
1445.0912,1445.0912
1540.8134,1540.8134
1683.0674,1683.0674
1658.7246,1658.7246
1538.5875,1538.5875
1428.958,1428.958
1258.5441,1258.5441
1177.8322,1177.8322
1151.7051,1151.7051
1138.9474,1138.9474
1156.9683,1156.9683
1215.8071,1215.8071
1303.5426,1303.5426
1377.5461,1377.5461
1454.735,1454.735
1516.2427,1516.2427
1524.2975,1524.2975
1532.1796,1532.1796
1522.1914,1522.1914
1486.7169,1486.7169
1476.4321,1476.4321
1456.9336,1456.9336
1451.7521,1451.7521
1481.4834,1481.4834
1468.7894,1468.7894
1586.9576,1586.9576
1727.337,1727.337
1672.8152,1672.8152
1554.0328,1554.0328
1431.4877,1431.4877
1340.5726,1340.5726
1248.0554,1248.0554
1213.2668,1213.2668
1206.4371,1206.4371
1229.8313,1229.8313
1276.6057,1276.6057
1335.235,1335.235
1390.0881,1390.0881
1470.1515,1470.1515
1557.8021,1557.8021
1630.7833,1630.7833
1650.4999,1650.4999
1659.0176,1659.0176
1616.7428,1616.7428
1647.1166,1647.1166
1581.223,1581.223
1532.0394,1532.0394
1524.7217,1524.7217
1509.5786,1509.5786
1604.5146,1604.5146
1731.6184,1731.6184
1692.4382,1692.4382
1567.9343,1567.9343
1446.044,1446.044
1301.6344,1301.6344
1207.1151,1207.1151
1159.3401,1159.3401
1149.2777,1149.2777
1164.8081,1164.8081
1192.4993,1192.4993
1272.0035,1272.0035
1329.1343,1329.1343
1401.2642,1401.2642
1459.6526,1459.6526
1523.0344,1523.0344
1535.8461,1535.8461
1562.1088,1562.1088
1562.1813,1562.1813
1648.5848,1648.5848
1602.272,1602.272
1579.7349,1579.7349
1573.5819,1573.5819
1547.0303,1547.0303
1627.7598,1627.7598
1756.1776,1756.1776
1727.9406,1727.9406
1597.4609,1597.4609
1476.8564,1476.8564
1374.9276,1374.9276
1273.6837,1273.6837
1206.0066,1206.0066
1176.8883,1176.8883
1173.8783,1173.8783
1171.1422,1171.1422
1191.1084,1191.1084
1217.0797,1217.0797
1255.1908,1255.1908
1323.1995,1323.1995
1365.9532,1365.9532
1410.1716,1410.1716
1453.7944,1453.7944
1440.4569,1440.4569
1502.4753,1502.4753
1473.2565,1473.2565
1445.4579,1445.4579
1462.1447,1462.1447
1442.7815,1442.7815
1569.7808,1569.7808
1661.963,1661.963
1633.1405,1633.1405
1511.2167,1511.2167
1406.9061,1406.9061
1352.0664,1352.0664
1252.8423,1252.8423
1175.7113,1175.7113
1127.5854,1127.5854
1109.8533,1109.8533
1092.21,1092.21
1054.1202,1054.1202
1054.1729,1054.1729
1072.8024,1072.8024
1137.566,1137.566
1198.0911,1198.0911
1226.0183,1226.0183
1254.3354,1254.3354
1259.076,1259.076
1334.8247,1334.8247
1295.5844,1295.5844
1272.8896,1272.8896
1296.0023,1296.0023
1314.397,1314.397
1479.5764,1479.5764
1606.9691,1606.9691
1615.9829,1615.9829
1500.4596,1500.4596
1413.6388,1413.6388
1307.1555,1307.1555
1222.2799,1222.2799
1170.3696,1170.3696
1150.3601,1150.3601
1159.8428,1159.8428
1202.7529,1202.7529
1259.5957,1259.5957
1324.1083,1324.1083
1414.4196,1414.4196
1461.1703,1461.1703
1584.1956,1584.1956
1647.9757,1647.9757
1655.0594,1655.0594
1639.785,1639.785
1688.7305,1688.7305
1625.4291,1625.4291
1567.3995,1567.3995
1526.7642,1526.7642
1505.1633,1505.1633
1642.9982,1642.9982
1747.9923,1747.9923
1731.8322,1731.8322
1610.2958,1610.2958
1495.188,1495.188
1409.8639,1409.8639
1307.8218,1307.8218
1243.2651,1243.2651
1221.3187,1221.3187
1213.0226,1213.0226
1281.7238,1281.7238
1329.8903,1329.8903
1386.9352,1386.9352
1471.336,1471.336
1547.0563,1547.0563
1616.8221,1616.8221
1648.3373,1648.3373
1665.9761,1665.9761
1658.7008,1658.7008
1692.4252,1692.4252
1685.4175,1685.4175
1624.5089,1624.5089
1584.4874,1584.4874
1535.817,1535.817
1677.4609,1677.4609
1791.6486,1791.6486
1755.9674,1755.9674
1657.7319,1657.7319
1561.4019,1561.4019
1469.8496,1469.8496
1388.0719,1388.0719
1272.3944,1272.3944
1210.255,1210.255
1222.7668,1222.7668
1244.7216,1244.7216
1292.8972,1292.8972
1334.6597,1334.6597
1390.6403,1390.6403
1446.2697,1446.2697
1514.1113,1514.1113
1563.7754,1563.7754
1577.2878,1577.2878
1581.3912,1581.3912
1655.4271,1655.4271
1605.2415,1605.2415
1560.9688,1560.9688
1529.8602,1529.8602
1510.4797,1510.4797
1660.5294,1660.5294
1765.3143,1765.3143
1721.0632,1721.0632
1592.0049,1592.0049
1481.0621,1481.0621
1238.93,1238.93
1134.1202,1134.1202
1079.6836,1079.6836
1078.0262,1078.0262
1095.8104,1095.8104
1131.3738,1131.3738
1205.8252,1205.8252
1263.0084,1263.0084
1328.574,1328.574
1382.9956,1382.9956
1435.7301,1435.7301
1475.469,1475.469
1468.2274,1468.2274
1452.0165,1452.0165
1432.9424,1432.9424
1437.0383,1437.0383
1426.7509,1426.7509
1425.9373,1425.9373
1430.7244,1430.7244
1581.007,1581.007
1650.0625,1650.0625
1604.2751,1604.2751
1485.5798,1485.5798
1392.2811,1392.2811
1247.4863,1247.4863
1136.6881,1136.6881
1078.0814,1078.0814
1075.2965,1075.2965
1095.7052,1095.7052
1134.7096,1134.7096
1209.7904,1209.7904
1263.6576,1263.6576
1309.8435,1309.8435
1364.1644,1364.1644
1425.7427,1425.7427
1458.0248,1458.0248
1467.2356,1467.2356
1477.5869,1477.5869
1448.4525,1448.4525
1475.8037,1475.8037
1457.5665,1457.5665
1454.8369,1454.8369
1459.9811,1459.9811
1618.5741,1618.5741
1703.4589,1703.4589
1638.2065,1638.2065
1498.935,1498.935
1397.5918,1397.5918
1247.8687,1247.8687
1137.4915,1137.4915
1083.1886,1083.1886
1070.965,1070.965
1094.9253,1094.9253
1137.2501,1137.2501
1204.4227,1204.4227
1261.5099,1261.5099
1308.7621,1308.7621
1363.038,1363.038
1433.9037,1433.9037
1485.0166,1485.0166
1540.2163,1540.2163
1508.4589,1508.4589
1469.8551,1469.8551
1502.3777,1502.3777
1473.0685,1473.0685
1463.4552,1463.4552
1460.0917,1460.0917
1625.98,1625.98
1705.51,1705.51
1653.7434,1653.7434
1520.6718,1520.6718
1411.3495,1411.3495
