Ano_0,Ano_1,Ano_2
1413.475,1413.475,1413.475
1598.6256,1598.6256,1598.6256
1591.8314,1591.8314,1591.8314
1543.3822,1543.3822,1543.3822
1459.5686,1459.5686,1459.5686
1366.8685,1366.8685,1366.8685
1238.1511,1238.1511,1238.1511
1139.5122,1139.5122,1139.5122
1085.5018,1085.5018,1085.5018
1053.0145,1053.0145,1053.0145
1053.3606,1053.3606,1053.3606
1064.6146,1064.6146,1064.6146
1084.4247,1084.4247,1084.4247
1099.0188,1099.0188,1099.0188
1172.0284,1172.0284,1172.0284
1236.0199,1236.0199,1236.0199
1260.9329,1260.9329,1260.9329
1280.3688,1280.3688,1280.3688
1295.8804,1295.8804,1295.8804
1299.9323,1299.9323,1299.9323
1286.2115,1286.2115,1286.2115
1271.4725,1271.4725,1271.4725
1265.15,1265.15,1265.15
1279.6897,1279.6897,1279.6897
1384.4349,1384.4349,1384.4349
1577.436,1577.436,1577.436
1539.6304,1539.6304,1539.6304
1474.9277,1474.9277,1474.9277
1382.0505,1382.0505,1382.0505
1305.8492,1305.8492,1305.8492
1205.1108,1205.1108,1205.1108
1103.4067,1103.4067,1103.4067
1046.8561,1046.8561,1046.8561
1011.54004,1011.54004,1011.54004
1001.55383,1001.55383,1001.55383
996.63416,996.63416,996.63416
987.9008,987.9008,987.9008
987.71234,987.71234,987.71234
1019.54736,1019.54736,1019.54736
1108.771,1108.771,1108.771
1161.968,1161.968,1161.968
1188.8251,1188.8251,1188.8251
1201.7721,1201.7721,1201.7721
1185.2112,1185.2112,1185.2112
1176.6453,1176.6453,1176.6453
1171.3823,1171.3823,1171.3823
1177.0958,1177.0958,1177.0958
1185.3534,1185.3534,1185.3534
1308.9089,1308.9089,1308.9089
1475.696,1475.696,1475.696
1486.0956,1486.0956,1486.0956
1459.5503,1459.5503,1459.5503
1384.1067,1384.1067,1384.1067
1296.4039,1296.4039,1296.4039
1192.5948,1192.5948,1192.5948
1087.087,1087.087,1087.087
1029.0594,1029.0594,1029.0594
1019.4769,1019.4769,1019.4769
1033.4751,1033.4751,1033.4751
1059.1318,1059.1318,1059.1318
1152.7109,1152.7109,1152.7109
1232.195,1232.195,1232.195
1327.0085,1327.0085,1327.0085
1377.3303,1377.3303,1377.3303
1386.752,1386.752,1386.752
1404.2561,1404.2561,1404.2561
1413.663,1413.663,1413.663
1409.2887,1409.2887,1409.2887
1468.2833,1468.2833,1468.2833
1441.8796,1441.8796,1441.8796
1431.8309,1431.8309,1431.8309
1440.8809,1440.8809,1440.8809
1514.3694,1514.3694,1514.3694
1694.7114,1694.7114,1694.7114
1697.5115,1697.5115,1697.5115
1626.1915,1626.1915,1626.1915
1511.9014,1511.9014,1511.9014
1387.8438,1387.8438,1387.8438
1237.481,1237.481,1237.481
1141.8632,1141.8632,1141.8632
1093.0039,1093.0039,1093.0039
1050.1654,1050.1654,1050.1654
1061.6228,1061.6228,1061.6228
1089.9962,1089.9962,1089.9962
1189.8894,1189.8894,1189.8894
1288.2147,1288.2147,1288.2147
1378.4767,1378.4767,1378.4767
1417.1096,1417.1096,1417.1096
1448.6075,1448.6075,1448.6075
1456.164,1456.164,1456.164
1440.3055,1440.3055,1440.3055
1413.4954,1413.4954,1413.4954
1395.1511,1395.1511,1395.1511
1374.5411,1374.5411,1374.5411
1362.7188,1362.7188,1362.7188
1369.5945,1369.5945,1369.5945
1474.6545,1474.6545,1474.6545
1650.7223,1650.7223,1650.7223
1642.4879,1642.4879,1642.4879
1588.497,1588.497,1588.497
1525.4677,1525.4677,1525.4677
1422.0928,1422.0928,1422.0928
1256.8628,1256.8628,1256.8628
1140.9062,1140.9062,1140.9062
1074.4457,1074.4457,1074.4457
1051.3085,1051.3085,1051.3085
1058.8341,1058.8341,1058.8341
1089.3721,1089.3721,1089.3721
1166.5299,1166.5299,1166.5299
1238.9197,1238.9197,1238.9197
1308.9373,1308.9373,1308.9373
1352.6337,1352.6337,1352.6337
1386.8129,1386.8129,1386.8129
1399.0193,1399.0193,1399.0193
1407.5159,1407.5159,1407.5159
1413.9357,1413.9357,1413.9357
1432.927,1432.927,1432.927
1361.0188,1361.0188,1361.0188
1353.0204,1353.0204,1353.0204
1362.1193,1362.1193,1362.1193
1460.9468,1460.9468,1460.9468
1627.0907,1627.0907,1627.0907
1621.8905,1621.8905,1621.8905
1601.5798,1601.5798,1601.5798
1509.7487,1509.7487,1509.7487
1400.1093,1400.1093,1400.1093
1252.5975,1252.5975,1252.5975
1137.9801,1137.9801,1137.9801
1080.1144,1080.1144,1080.1144
1052.7867,1052.7867,1052.7867
1061.6057,1061.6057,1061.6057
1089.5214,1089.5214,1089.5214
1153.8555,1153.8555,1153.8555
1209.37,1209.37,1209.37
1285.3519,1285.3519,1285.3519
1332.3894,1332.3894,1332.3894
1360.4722,1360.4722,1360.4722
1377.4896,1377.4896,1377.4896
1381.8855,1381.8855,1381.8855
1417.3763,1417.3763,1417.3763
1433.9082,1433.9082,1433.9082
1375.9935,1375.9935,1375.9935
1372.6206,1372.6206,1372.6206
1419.7422,1419.7422,1419.7422
1516.0938,1516.0938,1516.0938
1678.0249,1678.0249,1678.0249
1647.8142,1647.8142,1647.8142
1590.4677,1590.4677,1590.4677
1500.1588,1500.1588,1500.1588
1386.8539,1386.8539,1386.8539
1259.8744,1259.8744,1259.8744
1143.7502,1143.7502,1143.7502
1090.885,1090.885,1090.885
1050.4619,1050.4619,1050.4619
1050.5237,1050.5237,1050.5237
1063.1809,1063.1809,1063.1809
1083.1334,1083.1334,1083.1334
1100.1571,1100.1571,1100.1571
1173.2595,1173.2595,1173.2595
1238.422,1238.422,1238.422
1280.132,1280.132,1280.132
1295.9232,1295.9232,1295.9232
1301.4806,1301.4806,1301.4806
1305.4647,1305.4647,1305.4647
1311.6813,1311.6813,1311.6813
1275.8815,1275.8815,1275.8815
1278.6548,1278.6548,1278.6548
1294.6783,1294.6783,1294.6783
1421.6632,1421.6632,1421.6632
1597.685,1597.685,1597.685
1542.0872,1542.0872,1542.0872
1472.9092,1472.9092,1472.9092
1407.017,1407.017,1407.017
1331.6846,1331.6846,1331.6846
1232.5979,1232.5979,1232.5979
1118.5834,1118.5834,1118.5834
1047.8762,1047.8762,1047.8762
1033.3721,1033.3721,1033.3721
1017.2222,1017.2222,1017.2222
1018.3473,1018.3473,1018.3473
1006.37524,1006.37524,1006.37524
1009.50995,1009.50995,1009.50995
1030.9203,1030.9203,1030.9203
1115.3646,1115.3646,1115.3646
1154.987,1154.987,1154.987
1192.1439,1192.1439,1192.1439
1201.6361,1201.6361,1201.6361
1194.1045,1194.1045,1194.1045
1191.1183,1191.1183,1191.1183
1167.9265,1167.9265,1167.9265
1171.316,1171.316,1171.316
1182.4889,1182.4889,1182.4889
1340.813,1340.813,1340.813
1486.895,1486.895,1486.895
1490.0634,1490.0634,1490.0634
1449.2866,1449.2866,1449.2866
1385.704,1385.704,1385.704
1309.1794,1309.1794,1309.1794
1180.7236,1180.7236,1180.7236
1089.8649,1089.8649,1089.8649
1032.35,1032.35,1032.35
1027.865,1027.865,1027.865
1038.7072,1038.7072,1038.7072
1056.0964,1056.0964,1056.0964
1148.4727,1148.4727,1148.4727
1247.045,1247.045,1247.045
1341.7911,1341.7911,1341.7911
1385.3324,1385.3324,1385.3324
1392.5834,1392.5834,1392.5834
1415.1718,1415.1718,1415.1718
1420.0114,1420.0114,1420.0114
1417.1786,1417.1786,1417.1786
1389.2445,1389.2445,1389.2445
1400.1207,1400.1207,1400.1207
1387.6592,1387.6592,1387.6592
1402.7715,1402.7715,1402.7715
1535.4391,1535.4391,1535.4391
1701.3137,1701.3137,1701.3137
1701.8354,1701.8354,1701.8354
1606.2645,1606.2645,1606.2645
1505.099,1505.099,1505.099
1387.8876,1387.8876,1387.8876
1224.222,1224.222,1224.222
1125.0714,1125.0714,1125.0714
1070.4912,1070.4912,1070.4912
1052.9517,1052.9517,1052.9517
1057.9238,1057.9238,1057.9238
1082.9083,1082.9083,1082.9083
1180.3527,1180.3527,1180.3527
1266.5471,1266.5471,1266.5471
1341.1755,1341.1755,1341.1755
1379.1809,1379.1809,1379.1809
1410.5793,1410.5793,1410.5793
1422.4187,1422.4187,1422.4187
1423.909,1423.909,1423.909
1415.7029,1415.7029,1415.7029
1407.5712,1407.5712,1407.5712
1452.8945,1452.8945,1452.8945
1438.4825,1438.4825,1438.4825
1439.6588,1439.6588,1439.6588
1564.4901,1564.4901,1564.4901
1715.4178,1715.4178,1715.4178
1715.3026,1715.3026,1715.3026
1623.7437,1623.7437,1623.7437
1508.6483,1508.6483,1508.6483
1398.2845,1398.2845,1398.2845
1234.4283,1234.4283,1234.4283
1127.4005,1127.4005,1127.4005
1073.454,1073.454,1073.454
1049.137,1049.137,1049.137
1060.765,1060.765,1060.765
1088.0277,1088.0277,1088.0277
1171.7621,1171.7621,1171.7621
1265.1753,1265.1753,1265.1753
1354.7415,1354.7415,1354.7415
1403.5079,1403.5079,1403.5079
1432.5255,1432.5255,1432.5255
1433.3788,1433.3788,1433.3788
1433.1576,1433.1576,1433.1576
1419.3734,1419.3734,1419.3734
1401.4906,1401.4906,1401.4906
1383.2992,1383.2992,1383.2992
1372.0238,1372.0238,1372.0238
1380.1536,1380.1536,1380.1536
1522.383,1522.383,1522.383
1666.9441,1666.9441,1666.9441
1650.3552,1650.3552,1650.3552
1602.0968,1602.0968,1602.0968
1512.1443,1512.1443,1512.1443
1407.0197,1407.0197,1407.0197
1245.6765,1245.6765,1245.6765
1129.3556,1129.3556,1129.3556
1076.4453,1076.4453,1076.4453
1051.8788,1051.8788,1051.8788
1064.7085,1064.7085,1064.7085
1090.6409,1090.6409,1090.6409
1164.9921,1164.9921,1164.9921
1258.6257,1258.6257,1258.6257
1333.9149,1333.9149,1333.9149
1393.1753,1393.1753,1393.1753
1445.0596,1445.0596,1445.0596
1440.6937,1440.6937,1440.6937
1430.2432,1430.2432,1430.2432
1411.5533,1411.5533,1411.5533
1382.587,1382.587,1382.587
1361.7129,1361.7129,1361.7129
1352.5658,1352.5658,1352.5658
1359.8417,1359.8417,1359.8417
1505.5125,1505.5125,1505.5125
1644.2499,1644.2499,1644.2499
1634.4159,1634.4159,1634.4159
1593.5869,1593.5869,1593.5869
1514.4355,1514.4355,1514.4355
1410.6855,1410.6855,1410.6855
1248.4114,1248.4114,1248.4114
1138.5355,1138.5355,1138.5355
1082.1842,1082.1842,1082.1842
1059.0933,1059.0933,1059.0933
1067.911,1067.911,1067.911
1090.4445,1090.4445,1090.4445
1158.2212,1158.2212,1158.2212
1223.9882,1223.9882,1223.9882
1309.9143,1309.9143,1309.9143
1360.0646,1360.0646,1360.0646
1384.7025,1384.7025,1384.7025
1397.1819,1397.1819,1397.1819
1403.1941,1403.1941,1403.1941
1395.8506,1395.8506,1395.8506
1362.5688,1362.5688,1362.5688
1346.1128,1346.1128,1346.1128
1342.1659,1342.1659,1342.1659
1346.8118,1346.8118,1346.8118
1505.6051,1505.6051,1505.6051
1627.2267,1627.2267,1627.2267
1616.3776,1616.3776,1616.3776
1550.6388,1550.6388,1550.6388
1474.1208,1474.1208,1474.1208
1383.7605,1383.7605,1383.7605
1250.6304,1250.6304,1250.6304
1138.2313,1138.2313,1138.2313
1090.8582,1090.8582,1090.8582
1051.6997,1051.6997,1051.6997
1052.0719,1052.0719,1052.0719
1058.9962,1058.9962,1058.9962
1083.5885,1083.5885,1083.5885
1100.5146,1100.5146,1100.5146
1169.027,1169.027,1169.027
1238.0083,1238.0083,1238.0083
1286.409,1286.409,1286.409
1308.4788,1308.4788,1308.4788
1316.0549,1316.0549,1316.0549
1312.3281,1312.3281,1312.3281
1298.6097,1298.6097,1298.6097
1294.9081,1294.9081,1294.9081
1291.8715,1291.8715,1291.8715
1308.2903,1308.2903,1308.2903
1488.5052,1488.5052,1488.5052
1602.9498,1602.9498,1602.9498
1564.3408,1564.3408,1564.3408
1503.579,1503.579,1503.579
1403.7053,1403.7053,1403.7053
1321.0375,1321.0375,1321.0375
1207.7286,1207.7286,1207.7286
1100.5918,1100.5918,1100.5918
1045.5682,1045.5682,1045.5682
1015.22455,1015.22455,1015.22455
1002.7477,1002.7477,1002.7477
1000.19116,1000.19116,1000.19116
999.79425,999.79425,999.79425
999.4126,999.4126,999.4126
1031.3164,1031.3164,1031.3164
1100.5172,1100.5172,1100.5172
1168.5175,1168.5175,1168.5175
1207.1913,1207.1913,1207.1913
1218.6354,1218.6354,1218.6354
1198.6367,1198.6367,1198.6367
1185.0577,1185.0577,1185.0577
1185.5319,1185.5319,1185.5319
1185.5968,1185.5968,1185.5968
1191.0186,1191.0186,1191.0186
1379.7324,1379.7324,1379.7324
1509.7534,1509.7534,1509.7534
1526.5898,1526.5898,1526.5898
1483.261,1483.261,1483.261
1407.2236,1407.2236,1407.2236
1306.5143,1306.5143,1306.5143
1198.8174,1198.8174,1198.8174
1091.732,1091.732,1091.732
1045.9348,1045.9348,1045.9348
1021.6339,1021.6339,1021.6339
1036.4844,1036.4844,1036.4844
1055.9498,1055.9498,1055.9498
1150.7173,1150.7173,1150.7173
1227.4717,1227.4717,1227.4717
1309.8279,1309.8279,1309.8279
1376.6147,1376.6147,1376.6147
1406.464,1406.464,1406.464
1418.0468,1418.0468,1418.0468
1429.5607,1429.5607,1429.5607
1414.9778,1414.9778,1414.9778
1415.607,1415.607,1415.607
1459.4592,1459.4592,1459.4592
1433.294,1433.294,1433.294
1433.3563,1433.3563,1433.3563
1580.5719,1580.5719,1580.5719
1664.855,1664.855,1664.855
1674.2856,1674.2856,1674.2856
1622.7645,1622.7645,1622.7645
1531.883,1531.883,1531.883
1404.9847,1404.9847,1404.9847
1232.0901,1232.0901,1232.0901
1137.9312,1137.9312,1137.9312
1074.6558,1074.6558,1074.6558
1049.8013,1049.8013,1049.8013
1062.8997,1062.8997,1062.8997
1079.5358,1079.5358,1079.5358
1188.7262,1188.7262,1188.7262
1280.864,1280.864,1280.864
1375.1733,1375.1733,1375.1733
1411.8351,1411.8351,1411.8351
1429.6226,1429.6226,1429.6226
1446.4464,1446.4464,1446.4464
1441.8877,1441.8877,1441.8877
1425.4829,1425.4829,1425.4829
1409.5763,1409.5763,1409.5763
1396.8357,1396.8357,1396.8357
1384.763,1384.763,1384.763
1382.2604,1382.2604,1382.2604
1581.4977,1581.4977,1581.4977
1690.1837,1690.1837,1690.1837
1667.8611,1667.8611,1667.8611
1618.5177,1618.5177,1618.5177
1514.2046,1514.2046,1514.2046
1408.4502,1408.4502,1408.4502
1320.9203,1320.9203,1320.9203
1198.0227,1198.0227,1198.0227
1133.7711,1133.7711,1133.7711
1094.1716,1094.1716,1094.1716
1103.0105,1103.0105,1103.0105
1128.3995,1128.3995,1128.3995
1233.6549,1233.6549,1233.6549
1331.3442,1331.3442,1331.3442
1390.9426,1390.9426,1390.9426
1436.5868,1436.5868,1436.5868
1451.9167,1451.9167,1451.9167
1492.1481,1492.1481,1492.1481
1498.5735,1498.5735,1498.5735
1508.1528,1508.1528,1508.1528
1477.4064,1477.4064,1477.4064
1473.4678,1473.4678,1473.4678
1484.5225,1484.5225,1484.5225
1495.7672,1495.7672,1495.7672
1675.3689,1675.3689,1675.3689
1789.3073,1789.3073,1789.3073
1792.9054,1792.9054,1792.9054
1754.7281,1754.7281,1754.7281
1718.5277,1718.5277,1718.5277
1592.4674,1592.4674,1592.4674
1378.3557,1378.3557,1378.3557
1249.5709,1249.5709,1249.5709
1174.4957,1174.4957,1174.4957
1133.8539,1133.8539,1133.8539
1127.5171,1127.5171,1127.5171
1140.9447,1140.9447,1140.9447
1198.5746,1198.5746,1198.5746
1227.1587,1227.1587,1227.1587
1316.9266,1316.9266,1316.9266
1391.8063,1391.8063,1391.8063
1416.1644,1416.1644,1416.1644
1468.917,1468.917,1468.917
1472.7089,1472.7089,1472.7089
1475.0464,1475.0464,1475.0464
1381.5238,1381.5238,1381.5238
1334.4525,1334.4525,1334.4525
1320.2104,1320.2104,1320.2104
1331.807,1331.807,1331.807
1522.1919,1522.1919,1522.1919
1620.887,1620.887,1620.887
1584.8724,1584.8724,1584.8724
1540.9202,1540.9202,1540.9202
1472.0695,1472.0695,1472.0695
1363.4924,1363.4924,1363.4924
1249.683,1249.683,1249.683
1129.2567,1129.2567,1129.2567
1055.8782,1055.8782,1055.8782
1021.1674,1021.1674,1021.1674
1010.3927,1010.3927,1010.3927
1012.6783,1012.6783,1012.6783
1014.2426,1014.2426,1014.2426
1015.4141,1015.4141,1015.4141
1033.0586,1033.0586,1033.0586
1112.6266,1112.6266,1112.6266
1173.8379,1173.8379,1173.8379
1215.2467,1215.2467,1215.2467
1226.204,1226.204,1226.204
1220.7599,1220.7599,1220.7599
1199.2146,1199.2146,1199.2146
1187.0813,1187.0813,1187.0813
1186.0834,1186.0834,1186.0834
1210.8894,1210.8894,1210.8894
1411.8147,1411.8147,1411.8147
1515.6727,1515.6727,1515.6727
1521.9159,1521.9159,1521.9159
1482.8442,1482.8442,1482.8442
1408.3121,1408.3121,1408.3121
1316.0408,1316.0408,1316.0408
1181.1998,1181.1998,1181.1998
1091.223,1091.223,1091.223
1048.8206,1048.8206,1048.8206
1023.7824,1023.7824,1023.7824
1039.2538,1039.2538,1039.2538
1059.3997,1059.3997,1059.3997
1163.1305,1163.1305,1163.1305
1259.5706,1259.5706,1259.5706
1341.8259,1341.8259,1341.8259
1400.8921,1400.8921,1400.8921
1426.1981,1426.1981,1426.1981
1443.3777,1443.3777,1443.3777
1446.0333,1446.0333,1446.0333
1426.7123,1426.7123,1426.7123
1405.6625,1405.6625,1405.6625
1392.4752,1392.4752,1392.4752
1377.7313,1377.7313,1377.7313
1377.0134,1377.0134,1377.0134
1604.7566,1604.7566,1604.7566
1694.5823,1694.5823,1694.5823
1691.7135,1691.7135,1691.7135
1648.4142,1648.4142,1648.4142
1558.3676,1558.3676,1558.3676
1439.7739,1439.7739,1439.7739
1325.5719,1325.5719,1325.5719
1213.8126,1213.8126,1213.8126
1132.8103,1132.8103,1132.8103
1098.0217,1098.0217,1098.0217
1117.0693,1117.0693,1117.0693
1143.0188,1143.0188,1143.0188
1268.578,1268.578,1268.578
1400.5092,1400.5092,1400.5092
1465.4384,1465.4384,1465.4384
1480.6644,1480.6644,1480.6644
1490.15,1490.15,1490.15
1526.2031,1526.2031,1526.2031
1494.8115,1494.8115,1494.8115
1461.5979,1461.5979,1461.5979
1411.2823,1411.2823,1411.2823
1396.5436,1396.5436,1396.5436
1385.5063,1385.5063,1385.5063
1385.9297,1385.9297,1385.9297
1626.3707,1626.3707,1626.3707
1695.3916,1695.3916,1695.3916
1673.7173,1673.7173,1673.7173
1624.1444,1624.1444,1624.1444
1549.8274,1549.8274,1549.8274
1432.8302,1432.8302,1432.8302
1320.009,1320.009,1320.009
1202.8973,1202.8973,1202.8973
1134.1724,1134.1724,1134.1724
1110.8766,1110.8766,1110.8766
1121.4081,1121.4081,1121.4081
1153.2377,1153.2377,1153.2377
1274.9154,1274.9154,1274.9154
1410.6958,1410.6958,1410.6958
1472.7634,1472.7634,1472.7634
1494.6039,1494.6039,1494.6039
1475.0563,1475.0563,1475.0563
1511.8077,1511.8077,1511.8077
1494.1871,1494.1871,1494.1871
1456.4272,1456.4272,1456.4272
1411.7004,1411.7004,1411.7004
1399.0258,1399.0258,1399.0258
1391.2716,1391.2716,1391.2716
1410.7,1410.7,1410.7
1639.4404,1639.4404,1639.4404
1710.7682,1710.7682,1710.7682
1694.7856,1694.7856,1694.7856
1635.2848,1635.2848,1635.2848
1544.8704,1544.8704,1544.8704
1438.0804,1438.0804,1438.0804
1327.1791,1327.1791,1327.1791
1209.6904,1209.6904,1209.6904
1131.3163,1131.3163,1131.3163
1094.216,1094.216,1094.216
1112.7897,1112.7897,1112.7897
1151.3351,1151.3351,1151.3351
1276.8412,1276.8412,1276.8412
1411.834,1411.834,1411.834
1477.1246,1477.1246,1477.1246
1511.5403,1511.5403,1511.5403
1522.4174,1522.4174,1522.4174
1552.5416,1552.5416,1552.5416
1466.3884,1466.3884,1466.3884
1441.6969,1441.6969,1441.6969
1417.5067,1417.5067,1417.5067
1403.5533,1403.5533,1403.5533
1393.8413,1393.8413,1393.8413
1413.799,1413.799,1413.799
1621.9705,1621.9705,1621.9705
1687.316,1687.316,1687.316
1681.4841,1681.4841,1681.4841
1662.1416,1662.1416,1662.1416
1650.02,1650.02,1650.02
1481.9265,1481.9265,1481.9265
1254.2778,1254.2778,1254.2778
1149.7141,1149.7141,1149.7141
1097.8389,1097.8389,1097.8389
1064.8544,1064.8544,1064.8544
1059.482,1059.482,1059.482
1066.314,1066.314,1066.314
1094.664,1094.664,1094.664
1125.2479,1125.2479,1125.2479
1201.8295,1201.8295,1201.8295
1283.9739,1283.9739,1283.9739
1320.5228,1320.5228,1320.5228
1375.519,1375.519,1375.519
1384.9294,1384.9294,1384.9294
1364.7366,1364.7366,1364.7366
1344.9275,1344.9275,1344.9275
1336.407,1336.407,1336.407
1331.5605,1331.5605,1331.5605
1356.3818,1356.3818,1356.3818
1551.2045,1551.2045,1551.2045
1617.694,1617.694,1617.694
1591.2089,1591.2089,1591.2089
1517.0189,1517.0189,1517.0189
1405.6188,1405.6188,1405.6188
1330.2145,1330.2145,1330.2145
1183.3254,1183.3254,1183.3254
1140.6066,1140.6066,1140.6066
1029.7878,1029.7878,1029.7878
998.46423,998.46423,998.46423
986.18756,986.18756,986.18756
975.7738,975.7738,975.7738
959.4505,959.4505,959.4505
935.9892,935.9892,935.9892
950.1323,950.1323,950.1323
1034.1177,1034.1177,1034.1177
1121.0166,1121.0166,1121.0166
1182.3213,1182.3213,1182.3213
1199.2589,1199.2589,1199.2589
1200.3197,1200.3197,1200.3197
1187.0468,1187.0468,1187.0468
1184.2493,1184.2493,1184.2493
1185.5458,1185.5458,1185.5458
1254.9321,1254.9321,1254.9321
1473.6107,1473.6107,1473.6107
1544.6781,1544.6781,1544.6781
1547.2236,1547.2236,1547.2236
1512.0771,1512.0771,1512.0771
1418.568,1418.568,1418.568
1329.5514,1329.5514,1329.5514
1209.4569,1209.4569,1209.4569
1108.7867,1108.7867,1108.7867
1033.2936,1033.2936,1033.2936
1028.2122,1028.2122,1028.2122
1043.2849,1043.2849,1043.2849
1072.5612,1072.5612,1072.5612
1214.8629,1214.8629,1214.8629
1343.8274,1343.8274,1343.8274
1416.4344,1416.4344,1416.4344
1445.9271,1445.9271,1445.9271
1465.2554,1465.2554,1465.2554
1489.5164,1489.5164,1489.5164
1496.2369,1496.2369,1496.2369
1486.7448,1486.7448,1486.7448
1460.7595,1460.7595,1460.7595
1463.4503,1463.4503,1463.4503
1470.1976,1470.1976,1470.1976
1514.439,1514.439,1514.439
1754.0508,1754.0508,1754.0508
1863.4688,1863.4688,1863.4688
1879.2006,1879.2006,1879.2006
1837.1908,1837.1908,1837.1908
1743.8241,1743.8241,1743.8241
1627.7037,1627.7037,1627.7037
1339.1858,1339.1858,1339.1858
1215.1248,1215.1248,1215.1248
1141.6769,1141.6769,1141.6769
1122.3517,1122.3517,1122.3517
1124.7405,1124.7405,1124.7405
1139.4215,1139.4215,1139.4215
1285.2992,1285.2992,1285.2992
1425.9514,1425.9514,1425.9514
1485.539,1485.539,1485.539
1541.7805,1541.7805,1541.7805
1560.1542,1560.1542,1560.1542
1566.5322,1566.5322,1566.5322
1561.2875,1561.2875,1561.2875
1540.4824,1540.4824,1540.4824
1477.8861,1477.8861,1477.8861
1458.9532,1458.9532,1458.9532
1450.3282,1450.3282,1450.3282
1476.6104,1476.6104,1476.6104
1740.4663,1740.4663,1740.4663
1798.692,1798.692,1798.692
1800.5134,1800.5134,1800.5134
1776.1625,1776.1625,1776.1625
1720.2198,1720.2198,1720.2198
1564.9249,1564.9249,1564.9249
1349.45,1349.45,1349.45
1219.7153,1219.7153,1219.7153
1151.7113,1151.7113,1151.7113
1127.0331,1127.0331,1127.0331
1131.1586,1131.1586,1131.1586
1155.4083,1155.4083,1155.4083
1307.9122,1307.9122,1307.9122
1427.3287,1427.3287,1427.3287
1492.8989,1492.8989,1492.8989
1536.8193,1536.8193,1536.8193
1543.6149,1543.6149,1543.6149
1558.8474,1558.8474,1558.8474
1555.2183,1555.2183,1555.2183
1547.5188,1547.5188,1547.5188
1521.5643,1521.5643,1521.5643
1461.4039,1461.4039,1461.4039
1449.0112,1449.0112,1449.0112
1484.2506,1484.2506,1484.2506
1733.2039,1733.2039,1733.2039
1782.6832,1782.6832,1782.6832
1782.2584,1782.2584,1782.2584
1732.3834,1732.3834,1732.3834
1642.1177,1642.1177,1642.1177
1512.9244,1512.9244,1512.9244
1315.2369,1315.2369,1315.2369
1199.1019,1199.1019,1199.1019
1131.2131,1131.2131,1131.2131
1102.1617,1102.1617,1102.1617
1111.4226,1111.4226,1111.4226
1146.4563,1146.4563,1146.4563
1280.5226,1280.5226,1280.5226
1411.762,1411.762,1411.762
1445.6553,1445.6553,1445.6553
1488.2522,1488.2522,1488.2522
1502.9291,1502.9291,1502.9291
1515.0455,1515.0455,1515.0455
1518.4825,1518.4825,1518.4825
1503.3638,1503.3638,1503.3638
1470.048,1470.048,1470.048
1449.9753,1449.9753,1449.9753
1449.2623,1449.2623,1449.2623
1488.1166,1488.1166,1488.1166
1718.5692,1718.5692,1718.5692
1772.5245,1772.5245,1772.5245
1780.3156,1780.3156,1780.3156
1740.5797,1740.5797,1740.5797
1697.7253,1697.7253,1697.7253
1562.9452,1562.9452,1562.9452
1344.4244,1344.4244,1344.4244
1214.1842,1214.1842,1214.1842
1154.9202,1154.9202,1154.9202
1132.5446,1132.5446,1132.5446
1137.5731,1137.5731,1137.5731
1166.9873,1166.9873,1166.9873
1294.5889,1294.5889,1294.5889
1405.2411,1405.2411,1405.2411
1460.1053,1460.1053,1460.1053
1513.9481,1513.9481,1513.9481
1546.1439,1546.1439,1546.1439
1563.2175,1563.2175,1563.2175
1548.047,1548.047,1548.047
1516.9652,1516.9652,1516.9652
1479.665,1479.665,1479.665
1467.2524,1467.2524,1467.2524
1464.9325,1464.9325,1464.9325
1503.6113,1503.6113,1503.6113
1709.489,1709.489,1709.489
1756.7761,1756.7761,1756.7761
1737.6046,1737.6046,1737.6046
1736.3939,1736.3939,1736.3939
1639.0382,1639.0382,1639.0382
1559.027,1559.027,1559.027
1333.3344,1333.3344,1333.3344
1204.0706,1204.0706,1204.0706
1139.8319,1139.8319,1139.8319
1107.7662,1107.7662,1107.7662
1114.3931,1114.3931,1114.3931
1135.671,1135.671,1135.671
1283.9216,1283.9216,1283.9216
1413.5022,1413.5022,1413.5022
1452.0844,1452.0844,1452.0844
1498.9698,1498.9698,1498.9698
1500.4786,1500.4786,1500.4786
1513.4686,1513.4686,1513.4686
1534.9996,1534.9996,1534.9996
1540.7677,1540.7677,1540.7677
1532.7601,1532.7601,1532.7601
1475.2048,1475.2048,1475.2048
1476.5007,1476.5007,1476.5007
1530.9966,1530.9966,1530.9966
1764.4675,1764.4675,1764.4675
1825.5916,1825.5916,1825.5916
1806.6765,1806.6765,1806.6765
1823.3402,1823.3402,1823.3402
1795.481,1795.481,1795.481
1635.8499,1635.8499,1635.8499
1397.6776,1397.6776,1397.6776
1245.1869,1245.1869,1245.1869
1164.9297,1164.9297,1164.9297
1139.752,1139.752,1139.752
1142.027,1142.027,1142.027
1168.7039,1168.7039,1168.7039
1313.7892,1313.7892,1313.7892
1431.4596,1431.4596,1431.4596
1490.6324,1490.6324,1490.6324
1546.953,1546.953,1546.953
1576.0615,1576.0615,1576.0615
1583.0936,1583.0936,1583.0936
1572.7903,1572.7903,1572.7903
1561.7144,1561.7144,1561.7144
1525.8336,1525.8336,1525.8336
1455.2482,1455.2482,1455.2482
1453.245,1453.245,1453.245
1501.889,1501.889,1501.889
1729.3986,1729.3986,1729.3986
